contentid,contenttypeid,booktour,createdtime,homepage,modifiedtime,tel,telname,title,firstimage,firstimage2,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview,accomcount,chkbabycarriage,chkcreditcard,chkpet,expagerange,expguide,heritage1,heritage2,heritage3,infocenter,opendate,parking,restdate,useseason,usetime
1955610,12,0,20141014002706,"<a href=""http://tour.gwangju.go.kr/home/tour/info/history/002.cs?act=view&infoId=644""target=""_blank"" title=""새창: 광주 문화관광 홈페이지로 이동"">http://tour.gwangju.go.kr</a>",20220513103939,062-611-3636,문경운,월봉서원,http://tong.visitkorea.or.kr/cms/resource/87/2675687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2675687_image2_1.jpg,5,1,A02,A0201,A02010700,광주광역시 광산구 광곡길 133,,62200,126.7453845373,35.2359896781,6.0,"월봉서원 (月峯書院)은 1578년(선조 11)에 김계휘(金繼輝)를 중심으로 한 지방유림의 공의로 기대승(奇大升)의 학문과 덕행을 추모하기 위하여 광산군 비아면 산월리에 망천사(望川祠)를 창건하여 위패를 모셨다. 1646년(인조 24)에 현재의 위치로 이전하고, 1654년(효종 5)에 ‘월봉(月峯)’이라고 사액되었다. 1671년에 송시열(宋時烈) 등의 건의로 인근의 덕산사(德山祠)에 모셔져 있던 박상(朴祥)과 박순(朴淳)을 이향(移享)하였으며, 1673년에 김장생(金長生)과 김집(金集)을 추가배향하였다. 선현배향과 지방교육의 일익을 담당하여 오던 중 1868년(고종 5)에 대원군의 서원철폐로 훼철되었다. 그 뒤 전라남도유림에 의하여 1938년 5칸의 빙월당(氷月堂)이 건립되었으며, 1972년에 4칸의 고직사(庫直舍), 1978년에 외삼문(外三門)과 3칸의 장판각(藏板閣), 1980년에 사우(祠宇), 1981년에 내삼문이 건립되었다. 빙월당은 광주광역시기념물로 지정되어 있으며, 장판각에는『고봉집(高峯集)』 목판 474판이 보관되어 있다.<br><br>고대 기대승의 학덕을 기리고 추모하는 곳으로 춘∙추향제가 매년 개최된다. 한때 대원군의 서원철폐령에 따라 훼손되었다가 1938년 빙월당을 시작으로 1987년까지 사당과 외삼문, 장판각, 내삼문이 건축되었다. 수십년에 걸쳐 하나하나 구축한 점이 특징적이다. 월봉서원에서는 놀이와 예술로 철학을 배우고 조선 선비의 하루를 체험하는 등 다양한 교육 문화 프로그램이 운영된다.",,없음,없음,없음,,"* 전통문화체험관광사업<br />
- 다시카페(살롱,공방)<br />
- 풍류대담팸투어<br />
- 꼬마철학자성장학교<br />
<br />
* 생생문화재활용사업<br />
- 가옥이야기 축제(김봉호가옥)<br />
- 농가의 사계(김봉호가옥)<br />
- 시인의 사계(용아생가)<br />
- 야호! 달빛소나타(장덕동근대한옥)<br />
<br />
* 지역문화유산교육사업<br />
- 도란도란 신창동 유뮬과의 대화<br />
- 월봉서원 그림자 극장<br />
- 풍영정에서 만난 선비<br />
- 어등산이 품은 의병 이야기",0.0,0,0.0,062-960-8255,,,,,
1955614,12,0,20141013153138,"<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>",20211208103446,,,유애서원,,,5,1,A02,A0201,A02010700,광주광역시 광산구 용아로 460,(흑석동),62233,126.8052277464,35.1845076163,6.0,"1754년(영조 30)에 이신의(李愼儀)의 학덕(學德)과 충절(忠節)을 추모하기 위하여 호남의 유림(儒林)이 건립(建立)하였다. 1868년(고종 5) 대원군은 향호유림(鄕濠儒林)의 소굴이며 당쟁(黨爭)의 본거지인 서원이 경제적 폐단까지 겹쳐있어 그 피해가 극심함으로 서원 폐지령(廢止令)을 내려 훼철(毁撤)을 단행하였다. 1901년(고종 38) 서적과 거문고 유품을 임시로 보관하기 위해서 금서재(琴書齋)를 지었다. 서기 1919년 봄 경장각을 짓기 위하여 18년이 된 금서재(琴書齋)를 철거하였다. 서기 1919년(己未) 건립 (建立), 금서재(琴書齋)는 제도가 비천하고 풍우(風雨)와 수화(水火)가 걱정이 되어 철거하고 기미년 봄에 후손들이 의논하여 옛 사우(祠宇)가 있던 자리에 경장각(敬章閣)을 건립(建立)하였다. 서기 2000년 (庚辰) 유애사 사우건립 (遺愛祠 祠宇建立) 사우훼철 (祠宇毁撤) 後 81년 만에 敬章閣 후면에 화려한 단청 사우(祠宇)를 마련 석탄공(石灘公) 할아버지를 모시게 되었으며 2005년 6월 20일 유애서원(遺愛書院)으로 성균관(成均館)에 등록하였다.<br>",,없음,없음,없음,,"춘향제<br>
종원 한마당<br>",0.0,0,0.0,062-960-8252,,,,,
2790501,12,0,20211209110947,,20211210182453,,,윤상원열사 생가,http://tong.visitkorea.or.kr/cms/resource/31/2792331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2792331_image2_1.jpg,5,1,A02,A0201,A02010500,광주광역시 광산구 천동길 46,(신룡동),62206,126.7629558198,35.2113149855,6.0,"5·18 민주화운동 당시 시민군 대변인으로 활동했던 윤상원 열사를 기리는 공간이다. 그는 들불야학을 열어 가난한 청년들과 노동자들에게 배움을 나누던 스승이자, 최후까지 도청에 남아 계엄군과 싸우다 서른 살의 젊은 나이로 산화한 광주의 대표적 민주열사다. 생가 내부는 자료전시관으로 사용 중인데, 윤상원 열사뿐 아니라 그와 영혼결혼식을 올렸던 박기순 열사의 고귀한 삶과 정신을 돌아볼 수 있도록 꾸며졌다. 1970년대 후반 들불야학에서 만나 인연을 쌓았던 이들은 민주항쟁과 불의의 사고로 인해 젊은 나이로 생을 마감했다. 이들의 죽음을 안타까워한 가족과 친지들이 영혼결혼식을 올리게 됐고, 이때 5·18을 상징하는 노래가 된 <임을 위한 행진곡>이 헌정됐다고 한다. 노래뿐 아니라 ""오늘 우리는 패배할 것이다. 그러나 내일의 역사는 우리를 승리자로 만들 것이다""라고 했던 윤상원 열사의 말은 지금도 민주화운동을 상징하는 인터뷰로 깊은 여운을 남긴다.",,없음,없음,없음,,,0.0,0,0.0,062-233-9370,,주차가능,연중무휴,,상시개방
2614843,12,0,20190809143316,"무등산권지질공원 <a href=""http://geopark.gwangju.go.kr""target=""_blank""title=""새창:무등산권지질공원"">http://geopark.gwangju.go.kr</a>",20210820173815,,,윤필봉 자연동굴 (무등산권 국가지질공원),http://tong.visitkorea.or.kr/cms/resource/42/2614842_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/42/2614842_image2_1.bmp,5,4,A01,A0101,A01011900,광주광역시 북구 무등로 1550,(금곡동),61147,126.9890013959,35.1441458348,6.0,"윤필봉 자연동굴이 위치한 지역은 백악기의 미문상화강암이 분포하는 곳이다.  무등산에는 크고 작은 천연동굴이 여러 개 있으나, 원암의 차이를 반영하듯 그 형태나 크기가 서로 다르다. 가장 잘 알려진 동굴은 원효계곡의 동쪽 의상봉 오른쪽 아래 우뚝 솟은 봉우리인 윤필봉(해발 400m)에 있다. 이 봉우리의 꼭대기에 천연굴이 있는데, 일명 안양굴이라고도 한다. 석굴의 규모는 높이 3.7m, 폭 13m, 길이 21.4m이다.<br>",,없음,없음,없음,전연령,,0.0,0,0.0,광주광역시푸른도시사업소 062-613-7853,,,연중무휴,,
2614846,12,0,20190809143704,"<a href=""http://geopark.gwangju.go.kr""target=""_blank""title=""새창:무등산권지질공원"">http://geopark.gwangju.go.kr</a>",20210727174543,,,의상봉 (무등산권 국가지질공원),http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/44/2614844_image2_1.bmp,5,4,A01,A0101,A01010400,광주광역시 북구 무등로 1550,(금곡동),61147,126.9890013959,35.1441458348,6.0,"원효사에서 정상을 바라보면 그 아래로 우뚝 솟은 봉우리가 의상봉(550m)인데 위는 완만하지만 서쪽 사면은 절벽으로 준수한 경관을 이룬다. 의상봉은 중생대 백악기 후기(약 8,300만년 전)의 미문상화강암으로 구성되어 있으며 상부에 암상이 노출되어 있다. 의상봉에는 팬홀(panhole)과 토르(tor) 등의 풍화지형이 잘 관찰되는데, 비마족바위와 벼루바위의 팬홀이 잘 알려져 있다. 전설에 따르면 임진왜란 때(1592~1598) 의병장인 김덕령 장군이 지왕봉의 뜀바위에서 말을 타고 여기까지 단번에 뛰어내려 생긴 말 발자국이 비마족바위라고 전해진다.<br>",,없음,없음,없음,,,0.0,0,0.0,062-613-7853,,,,,
127060,12,0,20031223000000,"<a href=""https://www.namgu.gwangju.kr/gallery.es?mid=a70102000000&bid=0034#content""target=""_blank"" title=""새창 : 홈페이지로이동"">https://www.namgu.gwangju.kr</a>",20211214170901,,,이장우가옥,http://tong.visitkorea.or.kr/cms/resource/49/2364349_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2364349_image3_1.jpg,5,2,A02,A0201,A02010400,광주광역시 남구 양촌길 21,(양림동),61640,126.9141331006,35.1406171882,6.0,"대문간, 곳간채, 행랑채, 사랑채, 안채로 배치된 기와집이다. 안채의 상량문에 ‘광무삼년을해이월십일축시(光武三年乙亥二月十日丑時)’로 기록되어 1899년 건축되었음을 알 수 있다. 전반적으로 뼈대가 굵고 건실하며, 원형이 잘 보존되어 있는 전통가옥이다. 안채의 평면 형태는 정면 여섯 칸에 좌우 퇴가 있으며, ㄱ자형으로 되어 우측면은 네 칸과 후퇴, 가구는 2고주 5량의 팔작지붕의 기와집이다. 세벌대의 다듬돌 기단 위에 원형주초석을 놓고 원형기둥과 사각기둥을 세웠다. 보아지와 우미량이 있다. 대청은 2분합 겹문으로 안은 미닫이, 밖은 여닫이문을 설치하였으며, 대청의 문은 3분합 들어 열개문으로 되어 있다. 여닫이문을 고정시키기 위해 중앙에 문잡이 거북장식물을 두었으며 들어 열개문을 고정하기 위해서 참새 모양의 장식물을 장설에 두고 있다.<br /><br />[문화재 정보]<br />지정종목 : 시도민속자료<br />지정연도 : 1989년 3월 20일<br />시대 : 대한제국<br />종류 : 가옥<br>",,없음,없음,없음,,,0.0,0,0.0,062-607-2333,,없음,,,
2614852,12,0,20190809144522,"<a href=""http://geopark.gwangju.go.kr""target=""_blank""title=""새창:무등산권지질공원"">http://geopark.gwangju.go.kr</a>",20210928142009,,,입석대 (무등산권 국가지질공원),http://tong.visitkorea.or.kr/cms/resource/47/2614847_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/47/2614847_image2_1.bmp,5,4,A01,A0101,A01010400,광주광역시 북구 무등로 1550,,61147,126.9890013959,35.1441458348,6.0,"입석대는 무등산 정상에서 남서쪽으로 해발고도 약 950m에 위치하며, 서석대(1,050m)와 함께 천연기념물 제465호인 무등산주상절리대에 속한다. 주상절리대는 약 120여 미터 동서로 줄지어 선 40여 개의 너비 1~2m의 다각형의 돌기둥으로 이루어져 있으며, 주상절리대를 구성하는 암석은 중생대 백악기 후기(약 8,700~8,500만년 전)에 분출된 무등산응회암이라고 불리는 화산암이다. 입석대 상부에는 승천암이라 불리는, 주상기둥이 옆으로 기울어져 하늘로 솟아오르는 모양을 가진 독특한 형태의 바위가 있다.<br>",,없음,없음,없음,,,0.0,0,0.0,061-379-3662,,,,,
2614858,12,0,20190809145147,"무등산권지질공원 <a href=""http://geopark.gwangju.go.kr""target=""_blank""title=""새창:무등산권지질공원"">http://geopark.gwangju.go.kr</a>",20211215143843,,,장불재 (무등산권 국가지질공원),http://tong.visitkorea.or.kr/cms/resource/53/2614853_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/53/2614853_image2_1.bmp,5,4,A01,A0101,A01010400,광주광역시 북구 무등로 1550,(금곡동),61147,126.9890013959,35.1441458348,6.0,"장불재는 무등산 정상으로 가는 길목에 위치하여 정상부의 주상절리들을 한눈에 바라볼 수 있는 장소이다. 이곳은 과거 주빙하기후의 영향으로 동결융해에 의한 사면평탄화 과정을 통해 형성된 곳으로, 무등산 정상부, 특히 입석대와 연결되어 있어 이 지역이 과거 어떻게 변화하여 왔는가를 알 수 있는 곳이다. 장불재가 형성된 시기는 약 5만 년~6만 년 전 이며, 거의 평탄하면서 완경사인 장불재의 사면은 주빙하 환경에서 표토의 사면 이동이 일어나면서 토양 및 암괴 등 풍화 산물의 불규칙한 면들이 메워지면서 평탄하고 완만한 사면이 형성되었다.",,없음,없음,없음,,,0.0,0,0.0,광주광역시푸른도시사업소 지질공원팀 062-613-7851,,,,,
2666987,12,0,20200812233346,"<a href=""https://www.gwangju.go.kr/jeonil/""target=""_blank"" title=""새창: 홈페이지로 이동"">https://www.gwangju.go.kr/jeonil/</a>",20220617174234,,,전일빌딩245,http://tong.visitkorea.or.kr/cms/resource/90/2785690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2785690_image2_1.jpg,5,3,A02,A0205,A02050600,광주광역시 동구 금남로 245,(금남로1가),61475,126.9187324992,35.1483997205,6.0,"'전일빌딩245' Bl는 역사적 현장으로서의 건축형태와 공간을 '245'로 상징화하여 전일빌딩의 의미를 되새기고 미래로의 스토리텔링을 담고자 하였다.'245' 정중앙의 원은 5·18 민주화운동 당시 헬기사격의 선명한 탄흔을,  4가지 컬러 구성은 전일빌딩의 콘텐츠 공간을 형상화 하였다.",,없음,없음,불가,지역주민,"전일생활문화센터(4층): 예술공방, 동아리실, 소리작업실 등",0.0,0,0.0,062-225-0245,2020. 5. 11,없음,연중무휴,,"09:00~19:00 <br />
관람소요시간 60분~90분"
1621573,12,0,20120503232252,"<a href=""https://www.seogu.gwangju.kr/menu.es?mid=a70901030000"" title=""광주 서구 홈페이지로 이동"">https://www.seogu.gwangju.kr/culture/</a>",20220517171758,,,전평제,http://tong.visitkorea.or.kr/cms/resource/28/1587728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1587728_image3_1.jpg,5,5,A01,A0101,A01011800,광주광역시 서구 전평길 1,,62070,126.8493672528,35.1146356961,6.0,"1943년에 매월동, 벽진동 농경에 농업용수를 공급하고 재해방지를 위해 축조   도심근교에 방치된 저수지를 99년부터 국토공원화 시범사업으로 쉼터를 조성했다. 저수지 가운데 인공섬을 사이에 두고 목교가 설치되어 있어 수변경관 및 자연탐방과 함께 가족단위 여가선용의 장소로 적합하다.<br /><br />* 면적 46,992㎡, 저수량 100천톤",,없음,없음,없음,,,0.0,0,0.0,062-365-4114,,,,,
2790507,12,0,20211209112003,,20211210182533,,,제봉산 마법의 숲 체험원,http://tong.visitkorea.or.kr/cms/resource/33/2792333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2792333_image2_1.jpg,5,2,A02,A0203,A02030400,광주광역시 남구 압촌동 94-5,,,126.8377688106,35.0932573582,6.0,"광주 남구에 자리한 제봉산에는 특별한 숲 체험원이 자리한다. 사유지임에도 토지소유자가 동의하여 어린이들을 위한 친환경 놀이터를 조성한 것이다. 마법의 숲이라고 이름 붙은 이곳은 하늘 높이 솟은 나무와 보드라운 흙길, 계절마다 피고 지는 야생화가 아름답게 어우러졌다. 모험의 숲과 바람의 숲, 얼음의 숲, 상상의 숲, 비밀의 숲, 마법의 숲 등 어린이의 창의력 발달에 도움이 되는 다양한 숲 놀이터를 비롯해 습지원과 편백림도 자리한다. 상상력을 자극하는 통나무 오두막을 비롯해 바위를 이용한 밧줄 타기와 클라이밍, 자연 경사를 활용한 나무 미끄럼틀 등 대부분의 시설이 있는 그대로의 자연물을 활용했다. 3월부터 11월 사이에는 유아를 대상으로 숲체험프로그램도 운영된다.",,없음,없음,없음,5 ~ 7세,숲체험프로그램 운영,0.0,0,0.0,062-607-3842,,주차가능,연중무휴,,19:00 이후 이용금지
2687877,12,0,20201127220727,"조선대학교 장미원 <a href=""http://www3.chosun.ac.kr/chosun/323/subview.do"" target=""_blank"" title=""새창: 조선대학교 장미원 홈페이지로 이동"">http://www3.chosun.ac.kr/chosun/323/subview.do </a>",20220502105029,,,조선대학교 장미원,,,5,3,A02,A0202,A02020600,광주광역시 동구 필문대로 309,(서석동),61452,126.9346395638,35.1429200527,6.0,"조선대학교 장미원은 2001년 5월, 동문들의 모교사랑에서 출발했다.
장미원의 꽃송이에는 전공 공부에 지친 학생들이 감성과 인격을 수양하여 실력은 물론 사회의 아픔을 돌아보는 따뜻한 마음을 가진 전문인이 되기를 바라는 후배사랑의 마음이 담겨있다. 1946년, 광주/전남을 중심으로 7만 2천여 설립동지회 회원들의 자발적인 출연과 참여로 설립된 조선대학교는 이제 지역을 대표하는 대학으로 성장했다. 장미원의 꽃송이에는 대학설립의 기틀을 마련해주신 지역민의 사랑에 대한 보은의 마음이 담겨있다. 봄부터 가을까지 세계 각국의 장미가 연달아 피어나는 조선대학교 장미원은 장미를 통해 선배와 후배, 대학과 지역이 함께 만나는 사랑의 공간이다.",,없음,없음,가능,전연령,,0.0,0,0.0,062-230-6223,,주차가능,연중무휴,,09:00~21:00
